s_Id,filename,happen_Dt,happen_Place,kind_Cd,color_Cd,age,weight,notice_No,notice_Sdt,notice_Edt,popfile,process_State,sex_Cd,neuter_Yn,special_Mark,care_Nm,care_Tel,care_Addr,org_Nm,org_Nm_C,officetel
807,http://www.animal.go.kr/files/shelter/2024/04/202405090905865_s.jpg,20240508,김해시 왕릉지구대,[개] 포메라니안,흰색,2019(년생),3(Kg),경남-김해-2024-00396,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405090905865.png,종료(반환),F,U,"김해시-385, 칩 없음",유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,경상남도,김해시,055-350-4134
808,http://www.animal.go.kr/files/shelter/2024/04/202405091105729_s.jpg,20240508,명제로 107번길 부근,[개] 믹스견,검정,2023(년생),10(Kg),경남-창원3-2024-00099,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105729.jpg,보호중,M,N,"들개포획들 포획, 천천히 만질 수 있게 해주지만 아직 겁 많음",진해유기동물보호소,055-225-5701,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도,창원시,055-225-5701
809,http://www.animal.go.kr/files/shelter/2024/04/202405091105571_s.jpg,20240508,명제로 107번길 부근,[개] 믹스견,흰색+갈색,2023(년생),10(Kg),경남-창원3-2024-00098,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105571.jpg,보호중,F,N,"들개포획들 포획, 천천히 만질 수 있게 해주지만 아직 겁 많음",진해유기동물보호소,055-225-5701,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도,창원시,055-225-5701
810,http://www.animal.go.kr/files/shelter/2024/04/202405091105946_s.jpg,20240508,웅동농협(어시장쪽),[개] 믹스견,흰색+갈색,2023(년생),5(Kg),경남-창원3-2024-00097,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105946.jpg,종료(반환),F,N,"안기는거 좋아함, 애교많음",진해유기동물보호소,055-225-5701,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도,창원시,055-225-5701
811,http://www.animal.go.kr/files/shelter/2024/04/202405091105283_s.jpg,20240508,두동 1229-1 부근,[개] 골든 리트리버,갈색,2011(년생),25(Kg),경남-창원3-2024-00096,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105283.jpg,종료(반환),M,N,"내장칩(몽구), 견주분께 연락 함",진해유기동물보호소,055-225-5701,경상남도 창원시 진해구 웅천로 218 (성내동) 도시농업과 부지 내,경상남도,창원시,055-225-5701
812,http://www.animal.go.kr/files/shelter/2024/04/202405081605603_s.jpg,20240508,상주시 이안면  아천3길일대,[개] 믹스견,흰.갈,2022(년생),6.24(Kg),경북-상주-2024-00126,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405081605603.jpg,보호중,M,N,맨몸상태 온순함 ,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
813,http://www.animal.go.kr/files/shelter/2024/04/202405081605718_s.jpg,20240508,상주시 동수4길일대,[개] 믹스견,검.갈,2024(년생),2.60(Kg),경북-상주-2024-00125,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405081605718.jpg,보호중,F,N,맨몸상태. 애교매우많음,상주시 동물보호센터,010-9270-1191,경상북도 상주시 청리면 남상주로 1205-59  ,경상북도,상주시,054-537-7470
814,http://www.animal.go.kr/files/shelter/2024/04/20240509170587[1]_s.jpg,20240508,풍기 백리25번길,[개] 믹스견,"겉 흰털, 갈색, 얼굴검정",2024(60일미만)(년생),2(Kg),경북-영주-2024-00152,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240509170587[1].jpg,보호중,M,N,"온순함, 6마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
815,http://www.animal.go.kr/files/shelter/2024/04/202405091705786_s.jpg,20240508,풍기 백리25번길,[개] 믹스견,"연갈색, 흰색",2024(60일미만)(년생),2(Kg),경북-영주-2024-00151,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705786.jpg,보호중,F,N,"온순함, 6마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
816,http://www.animal.go.kr/files/shelter/2024/04/202405091705151[1]_s.jpg,20240508,풍기 백리25번길,[개] 믹스견,"갈색, 흰색",2024(60일미만)(년생),2(Kg),경북-영주-2024-00150,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705151[1].jpg,보호중,M,N,"온순함, 6마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
817,http://www.animal.go.kr/files/shelter/2024/04/202405091705201_s.jpg,20240508,풍기 백리25번길,[개] 믹스견,"갈색, 흰색",2024(60일미만)(년생),2(Kg),경북-영주-2024-00149,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705201.jpg,보호중,M,N,"온순함, 6마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
818,http://www.animal.go.kr/files/shelter/2024/04/202405091705898_s.jpg,20240508,풍기 백리25번길,[개] 믹스견,"흰색, 갈색",2024(60일미만)(년생),2(Kg),경북-영주-2024-00148,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705898.jpg,보호중,M,N,"온순함, 6마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
819,http://www.animal.go.kr/files/shelter/2024/04/202405091705874_s.jpg,20240508,풍기 백리25번길,[개] 믹스견,"황토색, 얼굴 검정",2024(60일미만)(년생),2(Kg),경북-영주-2024-00147,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705874.jpg,보호중,F,N,"온순함, 6마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
820,http://www.animal.go.kr/files/shelter/2024/04/202405091705151_s.jpg,20240508,부석면 의상로 ,[개] 믹스견,블랙,2024(60일미만)(년생),2(Kg),경북-영주-2024-00146,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705151.jpg,보호중,M,N,"온순함, 털갈이 중으로 예상",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
821,http://www.animal.go.kr/files/shelter/2024/04/202405091705255_s.jpg,20240508,풍기읍 백리다리 근처,[개] 믹스견,흰색,2024(60일미만)(년생),4(Kg),경북-영주-2024-00145,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705255.jpg,종료(자연사),M,N,"사나움, 3마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
822,http://www.animal.go.kr/files/shelter/2024/04/202405091705179_s.jpg,20240508,풍기읍 백리다리 근처,[개] 믹스견,흰색,2024(60일미만)(년생),4(Kg),경북-영주-2024-00144,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705179.jpg,보호중,M,N,"사나움, 3마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
823,http://www.animal.go.kr/files/shelter/2024/04/202405091705470_s.jpg,20240508,풍기읍 백리다리 근처,[개] 믹스견,흰색,2024(60일미만)(년생),4(Kg),경북-영주-2024-00143,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705470.jpg,보호중,F,N,"사나움, 3마리 형제",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
824,http://www.animal.go.kr/files/shelter/2024/04/202405091705383_s.jpg,20240508,영주장례식장 근처,[개] 믹스견,블랙탄,2024(60일미만)(년생),15(Kg),경북-영주-2024-00142,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091705383.jpg,종료(반환),M,U,"검은목걸이 착용, 온순함",영주시 동물보호센터,010-6682-1185,경상북도 영주시 장수면 반구로 143 [*미고시] 영주시동물보호센터,경상북도,영주시,054-639-7593
825,http://www.animal.go.kr/files/shelter/2024/04/20240508170593_s.jpg,20240508,문내면 선두리,[개] 믹스견,흰색,2020(년생),10(Kg),전남-해남-2024-00102,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/20240508170593.jpg,보호중,F,U,사람을 잘따름.,해남유기동물보호센터,061-531-3916,전라남도 해남군 해남읍 용머리길 14-37  ,전라남도,해남군,061-531-3916
826,http://www.animal.go.kr/files/shelter/2024/04/202405090905974_s.jpg,20240508,대전면 월인태산길 47,[개] 믹스견,흰색,2024(년생),4.5(Kg),전남-담양-2024-00111,20240509,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405090905974.jpg,보호중,M,N,"온순함, 파보음성, 구충제복용, 종합+코로나백신(1차), 110~111번 같이구조",담양군 동물보호센터,010-3604-1338,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도,담양군,061-380-2737
827,http://www.animal.go.kr/files/shelter/2024/04/202405090905652_s.jpg,20240508,대전면 월인태산길 47,[개] 믹스견,흰색,2024(년생),4.1(Kg),전남-담양-2024-00110,20240509,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405090905652.jpg,보호중,F,N,"온순함, 파보음성, 구충제복용, 종합+코로나백신(1차), 110~111번 같이구조",담양군 동물보호센터,010-3604-1338,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도,담양군,061-380-2737
828,http://www.animal.go.kr/files/shelter/2024/04/202405090905120_s.jpg,20240508,고서면 분토동길 42,[개] 믹스견,흰색,2024(60일미만)(년생),8.6(Kg),전남-담양-2024-00109,20240509,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405090905120.jpg,보호중,F,N,"파보음성, 구충제복용, 종합+코로나백신접종, 사상충예방약복용, 진드기구제제도포, 108~109같이구조",담양군 동물보호센터,010-3604-1338,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도,담양군,061-380-2737
829,http://www.animal.go.kr/files/shelter/2024/04/202405090905335_s.jpg,20240508,고서면 분토동길 42,[개] 믹스견,흰색,2023(년생),8.7(Kg),전남-담양-2024-00108,20240509,20240523,http://www.animal.go.kr/files/shelter/2024/04/202405090905335.jpg,보호중,F,N,"파보음성, 구충제복용, 종합+코로나백신접종, 사상충예방약복용, 진드기구제제도포, 108~109같이구조",담양군 동물보호센터,010-3604-1338,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도,담양군,061-380-2737
830,http://www.animal.go.kr/files/shelter/2024/04/20240509150546_s.jpg,20240508,산 160-2,[개] 믹스견,흰색,2024(60일미만)(년생),2.5(Kg),전북-군산-2024-00435,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/20240509150546.jpg,보호중,M,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
831,http://www.animal.go.kr/files/shelter/2024/04/20240509150599_s.jpg,20240508,산 160-2,[개] 믹스견,흰색,2024(60일미만)(년생),2.5(Kg),전북-군산-2024-00434,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/20240509150599.jpg,보호중,F,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
832,http://www.animal.go.kr/files/shelter/2024/04/202405091505925_s.jpg,20240508,산 160-2,[개] 믹스견,흰색,2024(60일미만)(년생),2.5(Kg),전북-군산-2024-00433,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405091505925.jpg,보호중,F,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
833,http://www.animal.go.kr/files/shelter/2024/04/202405091505380_s.jpg,20240508,산 160-2,[개] 믹스견,흰색,2024(60일미만)(년생),2.5(Kg),전북-군산-2024-00432,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405091505380.jpg,보호중,M,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
834,http://www.animal.go.kr/files/shelter/2024/04/202405091505465_s.jpg,20240508,산 160-2,[개] 믹스견,흰색,2024(60일미만)(년생),2.5(Kg),전북-군산-2024-00431,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405091505465.jpg,보호중,M,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
835,http://www.animal.go.kr/files/shelter/2024/04/202405091505987_s.jpg,20240508,산 160-2,[개] 믹스견,흰색,2024(60일미만)(년생),2.5(Kg),전북-군산-2024-00430,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405091505987.jpg,보호중,M,N,생후 2개월 추정,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
836,http://www.animal.go.kr/files/shelter/2024/04/202405081405267_s.jpg,20240508,백석로 40,[개] 웰시 코기 펨브로크,갈/흰,2024(년생),4(Kg),전북-군산-2024-00429,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405081405267.jpg,보호중,M,N,생후 5개월 추정 / 매우 활발함,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
837,http://www.animal.go.kr/files/shelter/2024/04/202405091405394_s.jpg,20240508,나포면 주곡리 112-1,[개] 믹스견,흰색,2022(년생),30(Kg),전북-군산-2024-00428,20240509,20240522,http://www.animal.go.kr/files/shelter/2024/04/202405091405394.jpg,보호중,M,N,빨강색목테착용/매우 경계 사나움,군산유기동물보호센터,063-451-2975,전라북도 군산시 대야면 보덕안정길 108-20  ,전북특별자치도,군산시,063-454-3115
838,http://www.animal.go.kr/files/shelter/2024/04/202405081905169_s.jpg,20240508,구항면 내포로686번길 230-34,[개] 믹스견,검정,2019(년생),18(Kg),충남-홍성-2024-00212,20240509,20240517,http://www.animal.go.kr/files/shelter/2024/04/202405081905169.jpg,보호중,M,U,사람을 잘따름,금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도,홍성군,041-630-1771
839,http://www.animal.go.kr/files/shelter/2024/04/202405081905872_s.jpg,20240508,서부면 궁리 광신수산 앞,[개] 믹스견,황색 흰색,2022(년생),6(Kg),충남-홍성-2024-00211,20240509,20240517,http://www.animal.go.kr/files/shelter/2024/04/202405081905872.jpg,보호중,F,U,야생성이 강함,금일동물보호센터,041-634-5400,충청남도 홍성군 홍동면 충절로 625 (홍동면) ,충청남도,홍성군,041-630-1771
840,http://www.animal.go.kr/files/shelter/2024/04/202405091105108_s.jpg,20240508,신창면 수장로 148-13,[개] 믹스견,검정,2017(년생),12.5(Kg),충남-아산-2024-00372,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105108.jpg,보호중,F,U,"1412호(관리) 372호(공고) , 심장사상충 양성 , 양 쪽 실명_백내장,핵경화증",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
841,http://www.animal.go.kr/files/shelter/2024/04/202405091105911_s.jpg,20240508,둔포면 신법리 51-10,[개] 믹스견,크림,2022(년생),27.5(Kg),충남-아산-2024-00371,20240509,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405091105911.jpg,보호중,M,N,"1411호(관리) 371호(공고), 심장사상충 양성",아산동물복지지원센터,041-530-6200,충청남도 아산시 환경공원로 158 (배미동) ,충청남도,아산시,041-530-6200
